date, Iron_Feed,Silica_Feed,Starch_Flow,Amina_Flow,Ore_Pulp_Flow,Ore_Pulp_pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation_Column_04AirFlow,Flotation_Column_05AirFlow,Flotation _Column06Air Flow,Flotation_Column07AirFlow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation _Column04Level,Flotation_Column05Level,Flotation_Column06Level,Flotation_Column07Level,Iron_Concentrate,Silica _Concentrate
13-03-2017 11:00,"56,42","12,99","3689,06","4,18,457","4,01,602","1,00,672","1,75","252,51","2,50,049","2,51,982","2,95,096","306,4","2,50,313","250,62","5,49,336","4,08,832","5,46,778","4,45,542","5,46,154","5,59,948","5,71,066","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3712,11","4,14,063","4,01,191","1,00,661","1,75","2,52,514","2,52,642","2,49,082","2,95,096","306,4","2,49,741","2,52,158","5,58,445","408,72","5,38,684","5,27,808","5,37,012","5,41,468","5,55,512","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3716,8","4,15,853","4,04,799","1,00,649","1,75","252,3","2,50,666","2,47,789","2,95,096","306,4","2,49,442","2,49,955","5,34,474","4,21,295","5,47,411","5,39,042","5,56,762","5,46,193","5,55,835","64,47","3,09"
13-03-2017 12:00,"56,42","12,99","4810,74","3,93,066","3,95,669","9,81,278","1,52,718","2,46,775","2,52,795","2,52,927","2,95,096","306,4","2,49,478","2,50,565","5,62,123","4,73,318","5,12,815","6,24,137","6,13,931","5,96,208","6,02,628","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4795,9","3,94,287","3,95,581","98,123","1,52,755","246,83","2,54,696","2,51,005","2,95,096","306,4","2,48,708","2,50,829","5,40,302","4,83,058","4,97,035","6,06,969","6,40,755","5,88,116","633,39","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4802,25","3,87,024","396,05","9,81,183","1,52,792","247,39","253,96","2,48,555","2,95,096","306,4","2,49,148","2,49,719","5,34,221","4,71,196","5,12,921","6,42,948","6,54,881","584,84","6,56,206","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4787,21","3,89,374","3,91,304","9,81,136","1,52,829","247,83","2,50,642","2,48,071","2,95,096","306,4","2,49,587","2,48,807","5,41,428","459,36","5,15,432","6,40,878","6,46,341","5,79,604","648,64,025","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4777,15","3,91,693","3,92,666","9,81,089","1,52,866","248,17","2,48,752","249,95","2,95,096","306,4","2,50,126","249,17","5,36,824","4,56,552","5,22,988","5,97,575","6,47,526","5,93,436","64,10,745","66,17","1,38"
13-03-2017 12:00,"56,42","12,99",4796,"3,91,663","3,94,526","9,81,042","1,52,903","2,48,884","2,46,138","2,52,444","2,95,096","306,4","2,50,488","2,49,961","5,50,037","4,43,436","5,35,155","5,44,784","6,32,601","5,83,412","633,50,875","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4835,74","3,88,458","3,93,779","9,80,995","15,294","2,49,609","2,47,291","2,52,191","2,95,096","306,4","2,50,291","2,51,521","5,41,028","4,39,759","5,60,732","5,38,869","6,09,302","5,48,524","6,25,943","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4874,32","3,85,651","39488963,63,636","9,80,948","1,52,977","2,49,708","2,52,048","249,51","2,95,096","306,4","249,95","2,51,158","5,30,017","4,47,435","5,79,291","5,76,878","6,08,588","5,33,488","5,81,967","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4885,55","38136247,36,842","39600027,27,273","9,809","1,53,014","2,50,027","2,52,004","2,47,269","2,95,096","306,4","249,73","2,49,829","5,56,818","4,55,079","585,2","5,55,859","591,73","5,39,984","5,53,578","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","4920,9","37707394,73,684","39711090,90,909","9,80,853","1,53,051","2,49,972","2,50,763","2,49,609","2,95,096","306,4","2,49,708","2,50,027","5,97,007","4,96,906","618,76","5,54,764","572,48","547,04","5,54,599","66,17","1,38"
13-03-2017 12:00,"56,42","12,99","5006,25","37278542,10,526","39822154,54,545","9,80,806","1,53,088","2,50,005","2,49,543","2,52,026","2,95,096","306,4","2,49,631","2,50,367","620,28","5,35,736","6,57,873","5,78,281","5,79,231","5,33,904","544,94","66,17","1,38"
13-03-2017 13:00,"56,42","12,99","5018,55","36849689,47,368","39933218,18,182","9,80,759","1,53,125","2,50,686","2,48,983","2,51,433","2,95,096","306,4","2,49,489","2,50,686","6,44,829","5,52,021","6,70,147","5,60,567","5,89,945","5,32,586","5,36,471","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","4980,18","36420836,84,211","40044281,81,818","9,80,712","1,53,162","2,51,125","2,48,698","2,48,434","2,95,096","306,4","2,49,906","2,50,137","6,62,872","5,83,539","675,25","5,71,958","5,89,588","5,39,984","5,30,429","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","5001,66","35991984,21,053","40155345,45,455","9,80,665","1,53,199","2,51,071","2,52,048","2,48,027","2,95,096","306,4","250,17","2,49,071","6,78,662","6,07,102","6,80,402","6,11,701","6,06,742","5,31,332","5,38,927","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","5067,87","35563131,57,895","40266409,09,091","9,80,618","1,53,236","2,50,906","2,51,752","2,51,521","2,95,096","306,4","249,95","2,49,049","6,90,474","6,27,719","6,88,169","6,28,825","6,31,305","5,42,252","5,68,778","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","5114,26","35134278,94,737","40377472,72,727","98,057","1,53,273","250,95","2,49,225","2,52,246","2,95,096","306,4","2,49,928","2,49,071","6,94,578","6,53,577","7,01,443","6,53,026","6,35,408","5,68,712","6,03,485","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","5143,46","34705426,31,579","40488536,36,364","9,80,523","15,331","2,50,906","2,52,004","2,51,455","2,95,096","306,4","249,95","249,84","6,91,975","6,68,584","7,08,106","6,61,076","6,44,166","5,98,336","6,31,708","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","5166,02","34276573,68,421","4,05,996","9,80,476","1,53,347","2,51,147","2,54,663","2,50,488","2,95,096","306,4","2,49,829","2,50,928","6,94,177","678,55","705,73","661,72","655,98","611,58","638,38","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","5149,32","33847721,05,263","40710663,63,636","9,80,429","1,53,384","250,95","2,50,609","2,48,412","2,95,096","306,4","2,49,829","2,51,521","7,00,934","6,88,239","7,10,099","6,69,631","6,63,661","6,14,352","638,88","65,83","1,87"
13-03-2017 13:00,"56,42","12,99","4929,39","33418868,42,105","40821727,27,273","9,80,382","1,53,421","2,50,807","2,50,104","2,48,148","2,95,096","306,4","2,50,027","2,50,862","7,14,822","7,05,943","7,13,015","3,94,711","6,68,838","6,24,548","6,45,943","65,83","1,87"
13-03-2017 15:00,"56,42","12,99","3933,01","3,60,352","4,02,832","9,99,591","1,75,209","2,50,247","2,50,774","2,48,302","2,95,096","306,4","249,62","2,49,829","5,62,299","4,59,923","5,60,482","4,94,823","5,24,513","5,33,544","5,34,346","66,23","1,27"
13-03-2017 15:00,"56,42","12,99","3921,88","3,65,234","3,97,983","9,99,827","1,75,243","2,49,873","2,55,992","2,48,719","2,95,096","306,4","249,84","2,49,829","5,57,344","4,48,849","5,48,018","4,89,865","4,93,937","5,50,484","5,28,083","66,23","1,27"
13-03-2017 15:00,"56,42","12,99","3921,88","3,69,843","4,10,859","1,00,006","1,75,278","2,50,697","2,51,851","2,52,729","2,95,096","306,4","2,50,038","2,49,829","553,34","4,42,986","5,45,273","4,28,965","4,49,219","5,37,996","5,17,685","66,23","1,27"
13-03-2017 15:00,"56,42","12,99","3921,88","3,69,263","3,96,387","10,003","1,75,312","2,50,488","2,48,511","2,53,564","2,95,096","306,4","2,49,829","2,49,829","5,49,536","444,06","551,42","392,97","434,57","523,09","499,34","66,23","1,27"
13-03-2017 15:00,"56,42","12,99","3922,07","3,68,683","3,96,533","1,00,053","1,75,347","2,50,488","2,48,511","2,53,334","2,95,096","306,4","2,49,851","2,49,818","5,48,735","4,43,154","5,51,555","3,92,013","4,34,543","5,24,547","4,98,568","66,23","1,27"
13-03-2017 15:00,"56,42","12,99","3925,29","3,58,307","3,99,771","1,00,077","1,75,381","250,51","2,48,412","2,48,983","2,95,096","306,4","2,50,247","2,49,642","5,33,921","4,26,875","5,54,497","3,72,912","4,34,158","5,52,164","4,82,456","66,23","1,27"
13-03-2017 16:00,"58,95","8,94","4215,63","3,32,397","4,08,164","1,00,594","1,73,245","2,50,972","2,44,556","2,52,686","2,95,096","306,4","2,50,049","2,50,093","5,44,781","4,48,818","5,49,368","5,63,277","5,54,805","5,58,268","560,59","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","4100,2","3,35,327","4,01,953","1,00,573","17,321","2,51,323","2,51,455","2,47,148","2,95,096","306,4","2,50,247","2,50,247","5,39,226","4,56,923","5,18,615","5,92,302","5,49,681","547,46","5,56,117","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","3919,14","3,34,045","4,03,975","1,00,552","1,73,176","2,51,367","2,52,642","2,46,731","2,95,096","306,4","2,49,873","2,50,269","5,48,885","4,74,481","5,22,065","6,00,233","5,37,232","5,45,052","5,53,136","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","3910,94","3,36,609","4,09,043","10,053","1,73,141","2,50,774","2,49,917","2,53,279","2,95,096","306,4","2,49,434","2,50,466","5,50,487","4,48,315","5,34,475","6,06,054","5,30,456","5,49,476","5,46,407","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","3966,6","3,31,421","3,93,223","1,00,509","1,73,107","250,51","2,49,214","2,51,433","2,95,096","306,4","249,39","2,50,291","5,50,087","4,48,764","5,50,341","6,09,097","5,49,182","5,43,428","5,56,121","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","4028,91","331,36","391,67","1,00,488","1,73,072","2,51,477","2,46,995","2,48,577","2,95,096","306,4","2,49,785","2,50,269","5,38,776","456,81","5,40,305","5,97,769","5,34,977","5,54,292","559,26","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","4079,1","3,34,717","4,05,674","1,00,467","1,73,038","2,50,796","254,07","2,47,302","2,95,096","306,4","2,49,829","2,50,071","5,40,677","459,19","5,54,553","5,99,999","5,39,604","5,51,548","5,62,459","65,49","1,9"
13-03-2017 16:00,"58,95","8,94","4098,05","329,59","399,58","1,00,446","1,73,003","2,50,708","252,51","2,48,379","2,95,096","306,4","2,49,829","2,49,851","5,41,929","4,33,872","5,64,047","5,88,438","5,45,765","551,1","5,53,358","65,49","1,9"
13-03-2017 17:00,"58,95","8,94","4146,48","4,27,673","4,01,719","1,01,085","1,72","2,50,038","253,63","2,47,939","2,95,096","306,4","2,48,873","2,49,983","5,56,793","5,44,345","566,04","4,10,762","4,46,461","539,06","4,87,861","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4131,25","4,30,725","3,97,588","1,01,092","1,72","2,49,983","2,55,355","2,49,203","2,95,096","306,4","2,49,807","2,49,829","558,22","541,91","5,61,481","4,02,441","447,04","546,48","4,70,922","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4192,87","421,57","4,01,587","1,01,099","1,72","2,49,972","2,54,202","2,51,477","2,95,096","306,4","2,50,269","2,49,543","5,53,165","5,45,704","5,48,345","4,02,424","4,60,398","5,55,608","4,69,076","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4266,02","4,22,424","4,02,891","1,01,106","1,72","2,50,334","2,53,696","2,52,246","2,95,096","306,4","2,50,126","2,49,675","5,44,031","5,53,064","5,30,646","4,20,277","4,70,064","5,50,204","4,65,103","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4330,86","4,27,795","3,98,613","1,01,113","1,72","250,06","2,45,149","2,49,104","2,95,096","306,4","2,50,477","2,49,829","5,46,708","5,54,542","5,17,966","4,23,964","4,83,666","5,48,048","4,62,535","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4355,47","4,31,458","395,64","10,112","1,72","2,50,543","2,47,808","2,48,126","2,95,096","306,4","2,50,422","2,49,829","5,42,229","5,56,894","5,21,203","4,41,656","4,92,149","5,50,512","4,71,533","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4349,12","4,32,739","3,94,922","1,01,127","1,72","2,50,928","2,51,807","2,48,511","2,95,096","306,4","2,50,269","2,49,829","5,38,025","558,48","524,98","452,73","493,5","551,1","476,17","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4103,81","4,20,013","402,07","1,01,141","1,72","2,50,203","251,84","2,50,203","2,95,096","306,4","2,50,334","2,50,411","5,57,694","5,42,961","5,35,368","458,32","5,06,108","5,41,412","4,75,424","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4076,95","4,30,786","4,04,282","1,01,148","1,72","2,50,192","2,51,115","251,73","2,95,096","306,4","2,50,488","2,50,345","5,56,343","5,46,413","5,41,926","4,61,271","5,19,713","543,12","4,79,923","65,62","2,48"
13-03-2017 17:00,"58,95","8,94","4138,67","4,20,563","3,99,448","1,01,155","1,72","2,51,125","2,50,411","2,51,807","2,95,096","306,4","2,50,345","2,50,269","5,51,263","5,55,134","5,52,666","4,56,721","5,31,503","5,59,612","4,96,586","65,62","2,48"
13-03-2017 18:00,"58,95","8,94","4653,13","4,39,087","4,02,026","9,86,165","1,74,943","2,47,841","2,44,556","2,50,466","2,95,096","306,4","249,39","2,50,225","6,21,757","6,06,451","5,65,126","5,15,175","5,01,017","5,52,948","5,00,413","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4653,91","4,41,101","4,04,165","9,86,294","1,74,978","2,47,643","2,45,094","249,84","2,95,096","306,4","249,62","251,06","6,13,023","6,13,164","563,51","5,37,984","5,03,166","5,46,508","5,04,774","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4635,16","4,43,817","4,00,371","9,86,424","1,75","2,47,917","2,47,247","2,50,269","2,95,096","306,4","2,49,895","2,50,104","6,01,512","6,09,796","5,65,264","5,61,227","5,14,183","5,47,852","5,08,116","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4576,17","4,45,038","3,92,622","9,86,554","1,75","2,47,324","2,47,083","2,50,422","2,95,096","306,4","249,84","2,49,774","5,82,944","6,04,554","5,89,891","5,88,573",526,"5,50,036","5,20,695","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4613,67","4,37,469","3,90,718","9,86,683","1,75","2,46,907","2,47,104","2,50,939","2,95,096","306,4","2,49,961","2,50,796","5,82,093","5,91,614","613,44","5,91,345","530,82","5,53,032","5,25,852","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4665,63","4,31,946","3,99,067","9,86,821","1,75","2,47,423","254,18","2,50,983","2,95,096","306,4","2,49,543","2,50,752","5,86,772","5,84,931","6,23,555","5,92,226","5,33,214","5,39,648","5,36,609","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4692,58","4,36,798","4,02,217","9,86,974","1,75","2,47,544","2,49,774","2,49,576","2,95,096","306,4","2,49,598","2,49,225","5,85,947","5,90,849","6,27,116","5,78,142","5,22,388","5,41,412","5,45,134","65,15","3,01"
13-03-2017 18:00,"58,95","8,94","4719,53","4,44,336","4,04,268","9,87,127","1,75","2,47,203","2,44,698","2,47,445","2,95,096","306,4","2,48,939","2,48,357","5,92,503","5,86,996","6,20,345","5,66,112","5,30,868","554,32","552,31","65,15","3,01"
13-03-2017 19:00,"58,95","8,94","4726,17","4,42,627","4,02,817","98,728","1,75","247,17","2,45,555","2,47,489","2,95,096","306,4","2,48,972","2,48,763","6,03,764","6,00,446","6,20,966","5,83,496","542,74","5,66,164","5,57,718","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4657,81","4,40,735","4,01,631","9,87,433","1,75","2,46,467","2,48,489","2,50,488","2,95,096","306,4","249,06","2,51,049","6,27,487","624,75","6,12,441","5,79,998","5,38,195","5,61,264","5,64,477","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4566,02","4,42,902","4,04,897","9,87,586","1,75","2,46,984","2,50,642","2,50,488","2,95,096","306,4","2,47,555","2,51,521","6,15,601","6,22,766","5,93,723","5,53,516","5,33,459","541,72","5,62,629","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4553,52","4,45,068","4,10,215","9,87,739","1,75","2,47,104","248,39","2,50,334","2,95,096","306,4","247,95","2,48,873","5,96,807","6,12,934","581,1","5,40,604","5,46,044","5,41,272","5,74,188","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4626,56","4,44,702","4,05,498","9,87,892","1,75","2,47,533","2,47,291","2,50,356","2,95,096","306,4","248,95","2,49,653","5,91,502","6,00,134","5,77,698","5,62,557","555,19","5,48,328",581,"64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4660,94","4,38,812","4,00,283","9,88,045","1,75","2,50,082","2,54,465","2,51,389","2,95,096","306,4","2,50,488","2,51,136","6,01,237","592,8","5,73,081","6,00,917","5,69,703","5,52,584","5,71,732","64,98","2,9"
13-03-2017 19:00,"58,95","8,94",4675,"4,41,711","3,91,553","9,88,198","1,75","2,51,444","2,53,938","2,50,939","2,95,096","306,4","251,73","2,50,093","5,98,134","5,79,403","5,77,185","6,03,399","5,69,867","5,42,196","5,51,237","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4687,5","4,34,784","3,97,983","9,88,351","1,75","2,51,587","2,49,906","2,47,819","2,95,096","306,4","2,49,961","2,48,796","5,95,331","5,81,643","5,80,827","5,85,936","5,66,812","543,96","5,47,265","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4653,91","4,37,012","4,00,195","9,88,504","1,75","2,51,367","2,46,387","2,47,925","2,95,096","306,4","2,51,147","2,49,609","5,99,919","603,22","5,93,503","5,79,037","5,61,433","560,06","5,55,807","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4619,14","4,41,589","4,00,459","9,88,657","1,75","251,06","2,46,423","2,50,906","2,95,096","306,4","248,95","2,51,213","6,05,891","6,10,868","6,17,838","5,67,305","5,58,054","5,65,772","5,70,958","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4572,66","4,42,261","3,95,479","9,88,809","1,75","2,51,104","2,49,148","2,51,301","2,95,096","306,4","2,49,609","2,49,434","6,12,548","6,20,441","6,33,916","5,46,916","5,55,351","556,7","5,85,193","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4536,72","438,66","3,94,717","9,88,962","1,75","250,62","2,46,863","2,51,082","2,95,096","306,4","2,50,884","2,48,577","6,09,795","6,19,311","6,38,992","5,35,743","5,62,625","5,42,028","581,17","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4521,48","4,39,697","4,01,074","9,89,115","1,75","2,50,796","2,45,259","2,50,796","2,95,096","306,4","2,50,269","2,49,653","6,03,389","6,15,799","6,35,647","5,11,877","5,56,236","5,43,876","5,69,472","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","4495,7","4,44,031","3,97,119","9,89,268","1,75","2,50,884","2,44,468","2,50,752","2,95,096","306,4","2,50,796","2,50,818","5,88,724","6,04,353","6,18,704","5,00,471","5,44,995","5,42,028","5,58,545","64,98","2,9"
13-03-2017 19:00,"58,95","8,94","2674,22","4,46,167","3,87,891","9,89,421","1,75","2,51,807","2,55,542","2,51,367","2,95,096","306,4","2,52,026","2,48,511","5,85,571","592,46","599,44","507,03","543,07","540,46","535,76","64,98","2,9"
13-03-2017 20:00,"58,95","8,94","4503,91","4,40,674","4,04,063","10,056","1,75","250,95","2,51,862","2,50,499","2,95,096","306,4","2,49,412","2,48,489","6,21,531","6,13,813","6,07,395","5,63,653","5,97,878","554,6","5,71,401","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4517,58","4,43,542","3,97,617","1,00,536","1,75","2,50,928","2,49,104","2,50,488","2,95,096","306,4","2,50,433","2,50,389","6,18,303","6,21,542","6,12,633","5,58,415","5,79,724","5,50,204","5,69,493","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4511,72","4,39,667","4,02,554","1,00,511","1,75","2,50,928","2,52,916","250,28","2,95,096","306,4","2,49,653","2,52,158","6,06,216","6,19,763","6,02,167","5,65,629","5,71,023","534,02","5,58,932","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4460,94","4,37,134","3,97,544","1,00,486","1,75","2,51,136","2,47,906","2,50,895","2,95,096","306,4","2,50,027","2,49,532","5,94,655","6,12,658","596,47","5,73,069","5,74,268","5,32,116","5,48,947","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4455,08","444,55","4,01,997","1,00,462","1,75","2,51,356","2,56,608","2,51,345","2,95,096","306,4","2,50,258","251,06","5,83,619","5,88,607","5,88,514","5,81,971","5,82,839","5,41,636","5,47,928","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4511,72","4,44,366","4,01,411","1,00,437","1,75","2,51,576","2,60,211","2,50,323","2,95,096","306,4","2,50,269","2,51,774","578,79","5,86,286","5,82,477","5,87,617","591,65","566,08","5,64,667","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4601,56","4,36,798","3,94,966","1,00,412","1,75","2,51,587","2,49,939","2,47,764","2,95,096","306,4","2,49,225","2,48,467","589,5","5,84,074","5,81,154","5,93,457","5,95,225","5,71,596","5,91,238","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4449,22","4,37,561","3,99,082","1,00,387","1,75","2,51,587","2,43,336","2,46,171","2,95,096","306,4","2,48,752","2,48,082","6,16,702","5,92,577","5,78,022","5,72,964","5,92,255","5,78,204","6,13,034","63,56","4,17"
13-03-2017 20:00,"58,95","8,94","4449,22","4,32,983","400,43","1,00,363","1,75","2,50,961","2,51,367","2,50,895","2,95,096","306,4","2,49,357","2,50,367","6,18,103","6,06,482","5,90,162","5,29,196","5,60,693","5,71,092","6,29,832","63,56","4,17"
